Speaker,Utterance,Dialogue_Act,Dialogue_ID,File_ID
U,¿ qué precio tiene ? .,Pregunta,486,Z401_ZB9c7
M,"Le consulto precios de oviedo a santander saliendo el lunes , día 5 de abril de 2004 .",Confirmacion,486,Z401_ZB9c7
M,Un momento por favor .,Espera,486,Z401_ZB9c7
M,"Los trenes son talgo y en clase turista , el billete cuesta 44 euros la ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,486,Z401_ZB9c7
M,Desea algo más ? .,Nueva_consulta,486,Z401_ZB9c7
U,"No , gracias .",Cierre,486,Z401_ZB9c7
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,486,Z401_ZB9c7
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,487,Z401_ZA3a3
U,"Buenos días , quería un billete de ida",Pregunta,487,Z401_ZA3a3
U,de Zaragoza,Pregunta,487,Z401_ZA3a3
U,a Madrid,Pregunta,487,Z401_ZA3a3
U,para el próximo sábado,Pregunta,487,Z401_ZA3a3
U,a ser posible por la mañana,Pregunta,487,Z401_ZA3a3
U,y en un talgo .,Pregunta,487,Z401_ZA3a3
M,¿ Quiere saber horarios ? .,Confirmacion,487,Z401_ZA3a3
U,"Sí ,",Afirmacion,487,Z401_ZA3a3
U,"¿ me podría decir que horarios hay , por la mañana ? .",Respuesta,487,Z401_ZA3a3
M,¿ Qué día desea salir ? .,Pregunta,487,Z401_ZA3a3
U,El próximo sábado tres abril del dos mil tres .,Respuesta,487,Z401_ZA3a3
M,"Le consulto horarios de zaragoza a madrid el sábado , día 3 de abril de 2004 entre las 5 de la madrugada y la una de la tarde .",Confirmacion,487,Z401_ZA3a3
M,Un momento por favor .,Espera,487,Z401_ZA3a3
M,Hay varios trenes . El primero sale a las 7 de la mañana y el último a las 12 y 10 de la mañana .,Respuesta,487,Z401_ZA3a3
M,Desea algo más ? .,Nueva_consulta,487,Z401_ZA3a3
U,"Sí , el primer tren",Pregunta,487,Z401_ZA3a3
U,a las siete,Pregunta,487,Z401_ZA3a3
U,"es un , ¿ qué tipo de tren es ? , bueno ¿ es un intercity ? .",Pregunta,487,Z401_ZA3a3
M,Ese tren es un talgo .,Respuesta,487,Z401_ZA3a3
M,Desea algo más ? .,Nueva_consulta,487,Z401_ZA3a3
U,"No , gracias .",Cierre,487,Z401_ZA3a3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,487,Z401_ZA3a3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,489,B204_BB0a3
U,"Hola , me gustaría saber los horarios y los precios para ir a Valencia .",Pregunta,489,B204_BB0a3
M,¿ Quiere salir desde valencia ? .,Confirmacion,489,B204_BB0a3
U,"No ,",Negacion,489,B204_BB0a3
U,quiero ir a Valencia,Respuesta,489,B204_BB0a3
U,desde Bilbao .,Respuesta,489,B204_BB0a3
M,¿ Qué día desea salir ? .,Pregunta,489,B204_BB0a3
U,A finales de este mes .,Respuesta,489,B204_BB0a3
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,489,B204_BB0a3
U,A finales de este mes .,Respuesta,489,B204_BB0a3
M,"¿ Desea salir el domingo , día 29 de febrero de 2004 ? .",Confirmacion,489,B204_BB0a3
U,Sí .,Afirmacion,489,B204_BB0a3
M,"Le consulto horarios de trenes con salida en bilbao destino valencia saliendo el domingo , día 29 de febrero de 2004 .",Confirmacion,489,B204_BB0a3
M,Un momento por favor .,Espera,489,B204_BB0a3
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,489,B204_BB0a3
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,489,B204_BB0a3
U,"Sí , ¿ el viernes veintisiete hay alguno ? .",Pregunta,489,B204_BB0a3
M,"Le consulto horarios de trenes con salida en bilbao destino valencia saliendo el viernes , día 27 de febrero de 2004 .",Confirmacion,489,B204_BB0a3
M,Un momento por favor .,Espera,489,B204_BB0a3
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,489,B204_BB0a3
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,489,B204_BB0a3
U,"Sí , mira a ver el uno de marzo .",Pregunta,489,B204_BB0a3
M,"Le consulto horarios de trenes con salida en bilbao destino valencia saliendo el lunes , día 1 de marzo de 2004 .",Confirmacion,489,B204_BB0a3
M,Un momento por favor .,Espera,489,B204_BB0a3
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,489,B204_BB0a3
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,489,B204_BB0a3
U,¿ La semana que viene hay algún tren ? .,Pregunta,489,B204_BB0a3
M,Le consulto horarios .,Confirmacion,489,B204_BB0a3
M,Un momento por favor .,Espera,489,B204_BB0a3
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,489,B204_BB0a3
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,489,B204_BB0a3
U,No .,Cierre,489,B204_BB0a3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,489,B204_BB0a3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,490,B204_BA2c7
U,"Hola , me gustaría saber los horarios para ir a Madrid",Pregunta,490,B204_BA2c7
U,el día veinte de abril .,Pregunta,490,B204_BA2c7
M,¿ Qué día desea salir ? .,Pregunta,490,B204_BA2c7
U,El día veinte de abril .,Respuesta,490,B204_BA2c7
M,"Le consulto horarios de trenes con salida en bilbao destino madrid saliendo el martes , día 20 de abril de 2004 .",Confirmacion,490,B204_BA2c7
M,Un momento por favor .,Espera,490,B204_BA2c7
M,El único tren que realiza el trayecto es un talgo que sale a las 4 y 30 de la tarde .,Respuesta,490,B204_BA2c7
M,Desea algo más ? .,Nueva_consulta,490,B204_BA2c7
U,Nada más .,Cierre,490,B204_BA2c7
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,490,B204_BA2c7
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,491,B204_BC5c3
U,"Sí , mira es que tengo que ir mañana",Pregunta,491,B204_BC5c3
U,a un congreso a Barcelona .,Pregunta,491,B204_BC5c3
M,¿ Quiere saber horarios ? .,Confirmacion,491,B204_BC5c3
U,"Sí ,",Afirmacion,491,B204_BC5c3
U,"precios también , por favor .",Pregunta,491,B204_BC5c3
M,"Quiere horarios de trenes a barcelona ,",Confirmacion,491,B204_BC5c3
M,¿ desde bilbao ? .,Confirmacion,491,B204_BC5c3
U,"no ,",Negacion,491,B204_BC5c3
U,desde Tarragona .,Respuesta,491,B204_BC5c3
M,¿ Quiere salir desde tarragona ? .,Confirmacion,491,B204_BC5c3
U,Sí .,Afirmacion,491,B204_BC5c3
M,"Le consulto horarios de trenes con salida en tarragona destino barcelona saliendo el martes , día 24 de febrero de 2004 .",Confirmacion,491,B204_BC5c3
M,Un momento por favor .,Espera,491,B204_BC5c3
M,Hay varios trenes . El primero sale a las 5 y 15 de la madrugada y el último a las 10 y 5 de la noche .,Respuesta,491,B204_BC5c3
M,Desea algo más ? .,Nueva_consulta,491,B204_BC5c3
U,¿ Qué valen esos trenes ? .,Pregunta,491,B204_BC5c3
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,491,B204_BC5c3
U,"Que , qué valen .",Pregunta,491,B204_BC5c3
M,Le consulto precios de tarragona a barcelona .,Confirmacion,491,B204_BC5c3
M,Un momento por favor .,Espera,491,B204_BC5c3
M,"Hay varios trenes . En clase turista , el tren más caro es un euromed que cuesta 15 con 50 euros la ida y el más barato es un delta que cuesta 4 con 25 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,491,B204_BC5c3
M,Desea algo más ? .,Nueva_consulta,491,B204_BC5c3
U,"Sí , ¿ para volver",Pregunta,491,B204_BC5c3
U,ese mismo día qué horarios hay ? .,Pregunta,491,B204_BC5c3
M,"Le consulto horarios de trenes con salida en barcelona destino tarragona saliendo el martes , día 24 de febrero de 2004 .",Confirmacion,491,B204_BC5c3
M,Un momento por favor .,Espera,491,B204_BC5c3
M,Hay varios trenes . El primero sale a las 5 y 52 de la madrugada y el último a las 11 de la noche .,Respuesta,491,B204_BC5c3
M,Desea algo más ? .,Nueva_consulta,491,B204_BC5c3
U,"Sí , los precios de estos últimos .",Pregunta,491,B204_BC5c3
M,Le consulto precios de barcelona a tarragona .,Confirmacion,491,B204_BC5c3
M,Un momento por favor .,Espera,491,B204_BC5c3
M,"Hay varios trenes . En clase turista , el tren más caro es un euromed que cuesta 15 con 50 euros la ida y el más barato es un regional que cuesta 4 con 25 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,491,B204_BC5c3
M,Desea algo más ? .,Nueva_consulta,491,B204_BC5c3
U,Nada más .,Cierre,491,B204_BC5c3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,491,B204_BC5c3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,494,V207_VC6c2
U,Buenos días quería saber los horarios para ir de Madrid,Pregunta,494,V207_VC6c2
U,a Ciudad_Real,Pregunta,494,V207_VC6c2
U,el uno de mayo .,Pregunta,494,V207_VC6c2
M,"Le consulto horarios de trenes con salida en madrid destino ciudad_real saliendo el sábado , día 1 de mayo de 2004 .",Confirmacion,494,V207_VC6c2
M,Un momento por favor .,Espera,494,V207_VC6c2
M,Hay varios trenes . El primero sale a las 6 y 45 de la mañana y el último a las 10 y 25 de la noche .,Respuesta,494,V207_VC6c2
M,Desea algo más ? .,Nueva_consulta,494,V207_VC6c2
U,"Sí , quería saber si ese primer tren",Pregunta,494,V207_VC6c2
U,de la mañana,Pregunta,494,V207_VC6c2
U,es un intercity .,Pregunta,494,V207_VC6c2
M,Ese tren es un lanzadera .,Respuesta,494,V207_VC6c2
M,Desea algo más ? .,Nueva_consulta,494,V207_VC6c2
U,¿ Me podrías decir el horario del primer,Pregunta,494,V207_VC6c2
U,intercity que hace ese recorrido ? .,Pregunta,494,V207_VC6c2
M,"Le consulto horarios de trenes con salida en madrid destino ciudad_real saliendo el sábado , día 1 de mayo de 2004 en intercity .",Confirmacion,494,V207_VC6c2
M,Un momento por favor .,Espera,494,V207_VC6c2
M,Un momento por favor .,Espera,494,V207_VC6c2
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,494,V207_VC6c2
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,494,V207_VC6c2
U,"Hola , ¿ me dices el precio del tren lanzadera ?",Pregunta,494,V207_VC6c2
U,ese primer tren,Pregunta,494,V207_VC6c2
U,que sale a Ciudad_Real .,Pregunta,494,V207_VC6c2
M,Le consulto precios de madrid a ciudad_real en tipo tren lanzadera .,Confirmacion,494,V207_VC6c2
M,Un momento por favor .,Espera,494,V207_VC6c2
M,El precio de ese tren en clase turista es 19 con 50 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,494,V207_VC6c2
M,Desea algo más ? .,Nueva_consulta,494,V207_VC6c2
U,"Sí , ¿ me dices el precio de la clase primera ? .",Pregunta,494,V207_VC6c2
M,El precio de ese tren en clase preferente es 16 con 69 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,494,V207_VC6c2
M,Desea algo más ? .,Nueva_consulta,494,V207_VC6c2
U,"Sí , ahora dime horarios para volver",Pregunta,494,V207_VC6c2
U,"tarde , por la noche .",Pregunta,494,V207_VC6c2
M,"Le consulto horarios de ciudad_real a madrid el sábado , día 1 de mayo de 2004 entre las 9 y las 0 de la noche .",Confirmacion,494,V207_VC6c2
M,Un momento por favor .,Espera,494,V207_VC6c2
M,El único tren que realiza el trayecto es un lanzadera que sale a las 9 y 28 de la noche y llega a las 10 y 23 de la noche .,Respuesta,494,V207_VC6c2
M,Desea algo más ? .,Nueva_consulta,494,V207_VC6c2
U,"No , gracias por todo .",Cierre,494,V207_VC6c2
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,494,V207_VC6c2
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,495,V207_VA3c2
U,"Hola , quiero horarios para ir a Barcelona",Pregunta,495,V207_VA3c2
U,y llegar el seis de noviembre .,Pregunta,495,V207_VA3c2
M,"Le consulto horarios de valencia a barcelona llegando el sábado , día 6 de noviembre de 2004 .",Confirmacion,495,V207_VA3c2
M,Un momento por favor .,Espera,495,V207_VA3c2
M,Hay varios trenes . El primero llega a las 9 y 50 y el último a las 23 y 3 .,Respuesta,495,V207_VA3c2
M,Desea algo más ? .,Nueva_consulta,495,V207_VA3c2
U,"Sí , a ver , ¿ me puedes decir si hay algún talgo ? .",Pregunta,495,V207_VA3c2
M,Le consulto horarios .,Confirmacion,495,V207_VA3c2
M,Un momento por favor .,Espera,495,V207_VA3c2
M,El único tren que realiza el trayecto es un talgo que sale a las 17 y 10 .,Respuesta,495,V207_VA3c2
M,Desea algo más ? .,Nueva_consulta,495,V207_VA3c2
U,"Sí , ¿ me puedes decir la hora de llegada de ese tren ? .",Pregunta,495,V207_VA3c2
M,Ese tren sale a las 17 y 10 y llega a las 20 y 59 .,Respuesta,495,V207_VA3c2
M,Desea algo más ? .,Nueva_consulta,495,V207_VA3c2
U,"No , muchas gracias .",Cierre,495,V207_VA3c2
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,495,V207_VA3c2
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,496,B409_BA9c1
U,"Buenas , quisiera coger un tren con destino Barcelona",Pregunta,496,B409_BA9c1
U,el próximo sábado,Pregunta,496,B409_BA9c1
U,a partir de las nueve de la mañana,Pregunta,496,B409_BA9c1
U,partiendo de Gerona,Pregunta,496,B409_BA9c1
U,y me gustaría viajar en un tren rápido .,Pregunta,496,B409_BA9c1
M,¿ Quiere saber horarios ? .,Confirmacion,496,B409_BA9c1
U,"Sí ,",Afirmacion,496,B409_BA9c1
U,"es el horario del tren es lo que quiero saber , sí .",Pregunta,496,B409_BA9c1
M,"Le consulto horarios de gerona a barcelona el sábado , día 20 de marzo de 2004 entre las 9 de la mañana y las 11 de la noche .",Confirmacion,496,B409_BA9c1
M,Un momento por favor .,Espera,496,B409_BA9c1
M,Hay varios trenes . El primero sale a las 10 y 42 de la mañana y el último a las 8 y 32 de la tarde .,Respuesta,496,B409_BA9c1
M,Desea algo más ? .,Nueva_consulta,496,B409_BA9c1
U,Me gustaría que fuese un tren rápido .,Pregunta,496,B409_BA9c1
M,Hay varios trenes . El más rápido sale a las 10 y 42 de la mañana y llega a las 11 y 46 de la mañana y el más lento sale a las 8 y 21 de la tarde y llega a las 9 y 43 de la noche .,Respuesta,496,B409_BA9c1
M,Desea algo más ? .,Nueva_consulta,496,B409_BA9c1
U,"No , muchas gracias , ya me ha informado correctamente .",Cierre,496,B409_BA9c1
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,496,B409_BA9c1
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,497,B409_BB5a3
U,"Buenos días , quisiera saber el horario y el precio de un viaje de ida",Pregunta,497,B409_BB5a3
U,entre Cartagena,Pregunta,497,B409_BB5a3
U,"y Bilbao ,",Pregunta,497,B409_BB5a3
U,a realizar el sábado o domingo diecisiete o dieciocho de .,Pregunta,497,B409_BB5a3
M,"Quiere horarios de trenes a cartagena ,",Confirmacion,497,B409_BB5a3
M,¿ desde barcelona ? .,Confirmacion,497,B409_BB5a3
U,"No ,",Negacion,497,B409_BB5a3
U,quiero desde Cartagena,Respuesta,497,B409_BB5a3
U,hacia Bilbao .,Respuesta,497,B409_BB5a3
M,¿ Qué día desea salir ? .,Pregunta,497,B409_BB5a3
U,O el sábado o el domingo diecisiete o dieciocho de abril .,Respuesta,497,B409_BB5a3
M,"¿ Desea salir el sábado , día 17 de abril de 2004 ? .",Confirmacion,497,B409_BB5a3
U,o el sábado o el domingo .,Respuesta,497,B409_BB5a3
M,"Le consulto horarios de trenes con salida en cartagena destino bilbao saliendo el sábado , día 17 de abril de 2004 .",Confirmacion,497,B409_BB5a3
M,Un momento por favor .,Espera,497,B409_BB5a3
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 10 y 3 de la noche .,Respuesta,497,B409_BB5a3
M,Desea algo más ? .,Nueva_consulta,497,B409_BB5a3
U,"Sí , me gustaría saber también trenes para el día siguiente .",Pregunta,497,B409_BB5a3
M,"Le consulto horarios de trenes con salida en cartagena destino bilbao saliendo el domingo , día 18 de abril de 2004 .",Confirmacion,497,B409_BB5a3
M,Un momento por favor .,Espera,497,B409_BB5a3
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 3 y 30 de la tarde .,Respuesta,497,B409_BB5a3
M,Desea algo más ? .,Nueva_consulta,497,B409_BB5a3
U,"Sí , me gustaría ya finalmente saber el precio del viaje que sale el domingo",Pregunta,497,B409_BB5a3
U,a las tres treinta y me gustaría saber .,Pregunta,497,B409_BB5a3
M,El precio de ese tren en clase turista es 44 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,497,B409_BB5a3
M,Desea algo más ? .,Nueva_consulta,497,B409_BB5a3
U,"Sí , ¿ a qué hora llegaría a Bilbao ? .",Pregunta,497,B409_BB5a3
M,Ese tren sale a las 3 y 30 de la tarde y llega a las 10 y 20 de la noche .,Respuesta,497,B409_BB5a3
M,Desea algo más ? .,Nueva_consulta,497,B409_BB5a3
U,"No , muchas gracias .",Cierre,497,B409_BB5a3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,497,B409_BB5a3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,498,B409_BA5a3
U,"Buenos días , quisiera obtener el horario para un viaje con destino Lugo",Pregunta,498,B409_BA5a3
U,partiendo desde Bilbao,Pregunta,498,B409_BA5a3
U,"me gustaría partir mañana ,",Pregunta,498,B409_BA5a3
U,y pero en cualquier caso llegar a Lugo,Pregunta,498,B409_BA5a3
U,antes de las doce .,Pregunta,498,B409_BA5a3
M,"¿ Desea salir el viernes , día 19 de marzo de 2004 ? .",Confirmacion,498,B409_BA5a3
U,Sí .,Afirmacion,498,B409_BA5a3
M,¿ A qué ciudad desea llegar ? .,Pregunta,498,B409_BA5a3
U,A Oviedo .,Respuesta,498,B409_BA5a3
M,"Quiere horarios de trenes a oviedo ,",Confirmacion,498,B409_BA5a3
M,¿ desde bilbao ? .,Confirmacion,498,B409_BA5a3
U,"Sí ,",Afirmacion,498,B409_BA5a3
U,pero me gustaría llegar a Oviedo,Respuesta,498,B409_BA5a3
U,antes de las doce de la noche .,Respuesta,498,B409_BA5a3
M,¿ Quiere llegar entre las 0 y las 11 de la noche ? .,Confirmacion,498,B409_BA5a3
U,"Por favor , me repite .",No_entendido,498,B409_BA5a3
M,¿ Quiere llegar entre las 0 y las 11 de la noche ? .,Confirmacion,498,B409_BA5a3
U,Sí .,Afirmacion,498,B409_BA5a3
M,"Le consulto horarios de bilbao a oviedo llegando el viernes , día 19 de marzo de 2004 entre las 0 y las 11 de la noche .",Confirmacion,498,B409_BA5a3
M,Un momento por favor .,Espera,498,B409_BA5a3
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 3 y 30 de la tarde .,Respuesta,498,B409_BA5a3
M,Desea algo más ? .,Nueva_consulta,498,B409_BA5a3
U,"Sí , a qué hora llega a Oviedo ? .",Pregunta,498,B409_BA5a3
M,Ese tren sale a las 3 y 30 de la tarde y llega a las 10 y 20 de la noche .,Respuesta,498,B409_BA5a3
M,Desea algo más ? .,Nueva_consulta,498,B409_BA5a3
U,"No , muchas gracias .",Cierre,498,B409_BA5a3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,498,B409_BA5a3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,499,B409_BB0c7
U,"Buenos días , quisiera obtener el horario y el precio y de un viaje a Granada ,",Pregunta,499,B409_BB0c7
U,"el próximo lunes , eso .",Pregunta,499,B409_BB0c7
M,"¿ Desea salir el viernes , día 19 de marzo de 2004 ? .",Confirmacion,499,B409_BB0c7
U,"no ,",Negacion,499,B409_BB0c7
U,"el próximo lunes , veintidós de marzo .",Respuesta,499,B409_BB0c7
M,¿ A qué ciudad desea viajar ? .,Pregunta,499,B409_BB0c7
U,A Granada .,Respuesta,499,B409_BB0c7
M,"Le consulto horarios de trenes con salida en bilbao destino granada saliendo el lunes , día 22 de marzo de 2004 .",Confirmacion,499,B409_BB0c7
M,Un momento por favor .,Espera,499,B409_BB0c7
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 11 de la noche .,Respuesta,499,B409_BB0c7
M,Desea algo más ? .,Nueva_consulta,499,B409_BB0c7
U,"Sí , me gustaría saber once de la noche",Pregunta,499,B409_BB0c7
U,a qué hora llega a Granada y qué precio tiene .,Pregunta,499,B409_BB0c7
M,Ese tren sale a las 11 de la noche y llega a las 8 de la mañana .,Respuesta,499,B409_BB0c7
M,Desea algo más ? .,Nueva_consulta,499,B409_BB0c7
U,"Sí , el precio del billete de ida .",Pregunta,499,B409_BB0c7
M,El precio de ese tren en clase turista es 40 con 50 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,499,B409_BB0c7
M,Desea algo más ? .,Nueva_consulta,499,B409_BB0c7
U,"No , muchas gracias .",Cierre,499,B409_BB0c7
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,499,B409_BB0c7
