Utterance,Dialogue_Act,Speaker,Dialogue_ID
"das ist doch schön <äh> zum Frauen aufreißen",INFORM,B,1889
"das ist sehr gut",FEEDBACK_POSITIVE,A,1889
"das",NOT_CLASSIFIABLE,A,1889
"aha",BACKCHANNEL,A,1889
"<ähm> was war da das Einzelzimmer noch mal",REQUEST_CLARIFY,A,1890
"ja",ACCEPT,B,1890
"das Einzel bezahlt unsre Firma",INFORM,B,1890
"ach so kann uns egal sein",FEEDBACK_POSITIVE,A,1890
"gut dann würde ich sagen",NOT_CLASSIFIABLE,A,1890
"ja",ACCEPT,B,1891
"das Einzel bezahlt unsre Firma",INFORM,B,1891
"ach so kann uns egal sein",FEEDBACK_POSITIVE,A,1891
"gut dann würde ich sagen",NOT_CLASSIFIABLE,A,1891
"kein Doppelzimmer",SUGGEST,B,1891
"das Einzel bezahlt unsre Firma",INFORM,B,1892
"ach so kann uns egal sein",FEEDBACK_POSITIVE,A,1892
"gut dann würde ich sagen",NOT_CLASSIFIABLE,A,1892
"kein Doppelzimmer",SUGGEST,B,1892
"nein bin ich dagegen muß ich ehrlich sagen",REJECT,A,1892
"gut",FEEDBACK_POSITIVE,A,1893
"das ist sehr schön",ACCEPT,B,1893
"gut",ACCEPT,B,1893
"das war es ja fast schon",CLOSE,A,1893
"ja dann danke ich Ihnen vielmals",THANK,A,1893
"das ist sehr schön",ACCEPT,B,1894
"gut",ACCEPT,B,1894
"das war es ja fast schon",CLOSE,A,1894
"ja dann danke ich Ihnen vielmals",THANK,A,1894
"mhm",BACKCHANNEL,B,1894
"gut",ACCEPT,B,1895
"das war es ja fast schon",CLOSE,A,1895
"ja dann danke ich Ihnen vielmals",THANK,A,1895
"mhm",BACKCHANNEL,B,1895
"ich danke Ihnen Herr Barth",THANK,B,1895
"das war es ja fast schon",CLOSE,A,1896
"ja dann danke ich Ihnen vielmals",THANK,A,1896
"mhm",BACKCHANNEL,B,1896
"ich danke Ihnen Herr Barth",THANK,B,1896
"und gut dann sehen wir uns bestimmt mal wieder",POLITENESS_FORMULA,A,1896
"ja dann danke ich Ihnen vielmals",THANK,A,1897
"mhm",BACKCHANNEL,B,1897
"ich danke Ihnen Herr Barth",THANK,B,1897
"und gut dann sehen wir uns bestimmt mal wieder",POLITENESS_FORMULA,A,1897
"wir sehen uns bestimmt bald",POLITENESS_FORMULA,B,1897
"mhm",BACKCHANNEL,B,1898
"ich danke Ihnen Herr Barth",THANK,B,1898
"und gut dann sehen wir uns bestimmt mal wieder",POLITENESS_FORMULA,A,1898
"wir sehen uns bestimmt bald",POLITENESS_FORMULA,B,1898
"Wiederhören",BYE,B,1898
"ich danke Ihnen Herr Barth",THANK,B,1899
"und gut dann sehen wir uns bestimmt mal wieder",POLITENESS_FORMULA,A,1899
"wir sehen uns bestimmt bald",POLITENESS_FORMULA,B,1899
"Wiederhören",BYE,B,1899
"bis dann",BYE,A,1899
"und gut dann sehen wir uns bestimmt mal wieder",POLITENESS_FORMULA,A,1900
"wir sehen uns bestimmt bald",POLITENESS_FORMULA,B,1900
"Wiederhören",BYE,B,1900
"bis dann",BYE,A,1900
"Wiederschauen",BYE,A,1900
"gut daß ich Sie jetzt sehe",POLITENESS_FORMULA,A,1901
"wir müssen unbedingt noch den Termin vereinbaren bevor die Ferien losgehen",INIT,A,1901
"haben Sie grade mal Zeit",REQUEST,A,1901
"ja hallo Frau Conesa",GREET,B,1901
"ja klar können wir machen",INFORM,B,1901
"wir müssen unbedingt noch den Termin vereinbaren bevor die Ferien losgehen",INIT,A,1902
"haben Sie grade mal Zeit",REQUEST,A,1902
"ja hallo Frau Conesa",GREET,B,1902
"ja klar können wir machen",INFORM,B,1902
"Terminkalender ist auch da Sekunde",DELIBERATE,B,1902
"haben Sie grade mal Zeit",REQUEST,A,1903
"ja hallo Frau Conesa",GREET,B,1903
"ja klar können wir machen",INFORM,B,1903
"Terminkalender ist auch da Sekunde",DELIBERATE,B,1903
"mhm",BACKCHANNEL,A,1903
"ja hallo Frau Conesa",GREET,B,1904
"ja klar können wir machen",INFORM,B,1904
"Terminkalender ist auch da Sekunde",DELIBERATE,B,1904
"mhm",BACKCHANNEL,A,1904
"ich schaue mal auch mal eben bei mir",DELIBERATE,A,1904
"ja klar können wir machen",INFORM,B,1905
"Terminkalender ist auch da Sekunde",DELIBERATE,B,1905
"mhm",BACKCHANNEL,A,1905
"ich schaue mal auch mal eben bei mir",DELIBERATE,A,1905
"sind ja mal wieder super organisiert heute",INFORM,A,1905
"Terminkalender ist auch da Sekunde",DELIBERATE,B,1906
"mhm",BACKCHANNEL,A,1906
"ich schaue mal auch mal eben bei mir",DELIBERATE,A,1906
"sind ja mal wieder super organisiert heute",INFORM,A,1906
"so",DELIBERATE,B,1906
"mhm",BACKCHANNEL,A,1907
"ich schaue mal auch mal eben bei mir",DELIBERATE,A,1907
"sind ja mal wieder super organisiert heute",INFORM,A,1907
"so",DELIBERATE,B,1907
"ja wie <äh> wie schaut es aus",REQUEST,A,1907
"ich schaue mal auch mal eben bei mir",DELIBERATE,A,1908
"sind ja mal wieder super organisiert heute",INFORM,A,1908
"so",DELIBERATE,B,1908
"ja wie <äh> wie schaut es aus",REQUEST,A,1908
"also mir wäre es recht wenn wir in den Mai rein könnten",SUGGEST,A,1908
"sind ja mal wieder super organisiert heute",INFORM,A,1909
"so",DELIBERATE,B,1909
"ja wie <äh> wie schaut es aus",REQUEST,A,1909
"also mir wäre es recht wenn wir in den Mai rein könnten",SUGGEST,A,1909
"und zwar <ähm> wie sieht es aus mit der ersten Maiwoche",SUGGEST,A,1909
"so",DELIBERATE,B,1910
"ja wie <äh> wie schaut es aus",REQUEST,A,1910
"also mir wäre es recht wenn wir in den Mai rein könnten",SUGGEST,A,1910
"und zwar <ähm> wie sieht es aus mit der ersten Maiwoche",SUGGEST,A,1910
"ja",FEEDBACK_POSITIVE,B,1910
"ja wie <äh> wie schaut es aus",REQUEST,A,1911
"also mir wäre es recht wenn wir in den Mai rein könnten",SUGGEST,A,1911
"und zwar <ähm> wie sieht es aus mit der ersten Maiwoche",SUGGEST,A,1911
"ja",FEEDBACK_POSITIVE,B,1911
"nee haut nicht hin",REJECT,B,1911
"also mir wäre es recht wenn wir in den Mai rein könnten",SUGGEST,A,1912
"und zwar <ähm> wie sieht es aus mit der ersten Maiwoche",SUGGEST,A,1912
"ja",FEEDBACK_POSITIVE,B,1912
"nee haut nicht hin",REJECT,B,1912
"weil wir müssen ja eineinhalb Tage dableiben",GIVE_REASON,B,1912
"und zwar <ähm> wie sieht es aus mit der ersten Maiwoche",SUGGEST,A,1913
"ja",FEEDBACK_POSITIVE,B,1913
"nee haut nicht hin",REJECT,B,1913
"weil wir müssen ja eineinhalb Tage dableiben",GIVE_REASON,B,1913
"<ähm> und da habe ich genau in der Mitte drin eine Dienstreise",GIVE_REASON,B,1913
"ja",FEEDBACK_POSITIVE,B,1914
"nee haut nicht hin",REJECT,B,1914
"weil wir müssen ja eineinhalb Tage dableiben",GIVE_REASON,B,1914
"<ähm> und da habe ich genau in der Mitte drin eine Dienstreise",GIVE_REASON,B,1914
"bei mir geht <äh> ginge der elfte",SUGGEST,B,1914
"nee haut nicht hin",REJECT,B,1915
"weil wir müssen ja eineinhalb Tage dableiben",GIVE_REASON,B,1915
"<ähm> und da habe ich genau in der Mitte drin eine Dienstreise",GIVE_REASON,B,1915
"bei mir geht <äh> ginge der elfte",SUGGEST,B,1915
"also elfter zwölfter ginge",SUGGEST,B,1915
"weil wir müssen ja eineinhalb Tage dableiben",GIVE_REASON,B,1916
"<ähm> und da habe ich genau in der Mitte drin eine Dienstreise",GIVE_REASON,B,1916
"bei mir geht <äh> ginge der elfte",SUGGEST,B,1916
"also elfter zwölfter ginge",SUGGEST,B,1916
"<äh>",BACKCHANNEL,A,1916
"<ähm> und da habe ich genau in der Mitte drin eine Dienstreise",GIVE_REASON,B,1917
"bei mir geht <äh> ginge der elfte",SUGGEST,B,1917
"also elfter zwölfter ginge",SUGGEST,B,1917
"<äh>",BACKCHANNEL,A,1917
"elfter zwölfter",REQUEST_CLARIFY,A,1917
"bei mir geht <äh> ginge der elfte",SUGGEST,B,1918
"also elfter zwölfter ginge",SUGGEST,B,1918
"<äh>",BACKCHANNEL,A,1918
"elfter zwölfter",REQUEST_CLARIFY,A,1918
"Mai",CLARIFY,B,1918
"also elfter zwölfter ginge",SUGGEST,B,1919
"<äh>",BACKCHANNEL,A,1919
"elfter zwölfter",REQUEST_CLARIFY,A,1919
"Mai",CLARIFY,B,1919
"ach Mai okay",ACCEPT,A,1919
"<äh>",BACKCHANNEL,A,1920
"elfter zwölfter",REQUEST_CLARIFY,A,1920
"Mai",CLARIFY,B,1920
"ach Mai okay",ACCEPT,A,1920
"<häs> <äh> da geht es bei mir auch",ACCEPT,A,1920
"elfter zwölfter",REQUEST_CLARIFY,A,1921
"Mai",CLARIFY,B,1921
"ach Mai okay",ACCEPT,A,1921
"<häs> <äh> da geht es bei mir auch",ACCEPT,A,1921
"das sind ja zwei Tage also dieser Montag und Dienstag mhm",INFORM,A,1921
"Mai",CLARIFY,B,1922
"ach Mai okay",ACCEPT,A,1922
"<häs> <äh> da geht es bei mir auch",ACCEPT,A,1922
"das sind ja zwei Tage also dieser Montag und Dienstag mhm",INFORM,A,1922
"genau",FEEDBACK_POSITIVE,B,1922
"ach Mai okay",ACCEPT,A,1923
"<häs> <äh> da geht es bei mir auch",ACCEPT,A,1923
"das sind ja zwei Tage also dieser Montag und Dienstag mhm",INFORM,A,1923
"genau",FEEDBACK_POSITIVE,B,1923
"ja",REQUEST_COMMENT,A,1923
"<häs> <äh> da geht es bei mir auch",ACCEPT,A,1924
"das sind ja zwei Tage also dieser Montag und Dienstag mhm",INFORM,A,1924
"genau",FEEDBACK_POSITIVE,B,1924
"ja",REQUEST_COMMENT,A,1924
"sollen wir die dann nehmen",REQUEST,B,1924
"die",NOT_CLASSIFIABLE,A,1925
"gut dann machen wir die zwei Tage schon mal fest",CLOSE,A,1925
"und dann überlegen wir jetzt mal wie wir da hinkommen",INIT,A,1925
"mhm",BACKCHANNEL,B,1925
"und zwar habe ich jetzt hier Zugverbindung oder Flugverbindung",SUGGEST,A,1925
"gut dann machen wir die zwei Tage schon mal fest",CLOSE,A,1926
"und dann überlegen wir jetzt mal wie wir da hinkommen",INIT,A,1926
"mhm",BACKCHANNEL,B,1926
"und zwar habe ich jetzt hier Zugverbindung oder Flugverbindung",SUGGEST,A,1926
"was ist Ihnen denn recht",REQUEST_SUGGEST,A,1926
"und dann überlegen wir jetzt mal wie wir da hinkommen",INIT,A,1927
"mhm",BACKCHANNEL,B,1927
"und zwar habe ich jetzt hier Zugverbindung oder Flugverbindung",SUGGEST,A,1927
"was ist Ihnen denn recht",REQUEST_SUGGEST,A,1927
"ah Fliegen geht schneller",SUGGEST,B,1927
"mhm",BACKCHANNEL,B,1928
"und zwar habe ich jetzt hier Zugverbindung oder Flugverbindung",SUGGEST,A,1928
"was ist Ihnen denn recht",REQUEST_SUGGEST,A,1928
"ah Fliegen geht schneller",SUGGEST,B,1928
"oder",REQUEST_COMMENT,B,1928
"und zwar habe ich jetzt hier Zugverbindung oder Flugverbindung",SUGGEST,A,1929
"was ist Ihnen denn recht",REQUEST_SUGGEST,A,1929
"ah Fliegen geht schneller",SUGGEST,B,1929
"oder",REQUEST_COMMENT,B,1929
"ja okay",ACCEPT,A,1929
"was ist Ihnen denn recht",REQUEST_SUGGEST,A,1930
"ah Fliegen geht schneller",SUGGEST,B,1930
"oder",REQUEST_COMMENT,B,1930
"ja okay",ACCEPT,A,1930
"dann können wir da ein bißchen mehr Zeit verbringen",INFORM,A,1930
"ah Fliegen geht schneller",SUGGEST,B,1931
"oder",REQUEST_COMMENT,B,1931
"ja okay",ACCEPT,A,1931
"dann können wir da ein bißchen mehr Zeit verbringen",INFORM,A,1931
"gut",ACCEPT,A,1931
"oder",REQUEST_COMMENT,B,1932
"ja okay",ACCEPT,A,1932
"dann können wir da ein bißchen mehr Zeit verbringen",INFORM,A,1932
"gut",ACCEPT,A,1932
"<äh> und Flüge habe ich <ähm> tagsüber stündlich ab sechs Uhr fünfundfünfzig",INFORM,A,1932
"ja okay",ACCEPT,A,1933
"dann können wir da ein bißchen mehr Zeit verbringen",INFORM,A,1933
"gut",ACCEPT,A,1933
"<äh> und Flüge habe ich <ähm> tagsüber stündlich ab sechs Uhr fünfundfünfzig",INFORM,A,1933
"um wieviel Uhr fängt das denn da an",REQUEST,A,1933
"dann können wir da ein bißchen mehr Zeit verbringen",INFORM,A,1934
"gut",ACCEPT,A,1934
"<äh> und Flüge habe ich <ähm> tagsüber stündlich ab sechs Uhr fünfundfünfzig",INFORM,A,1934
"um wieviel Uhr fängt das denn da an",REQUEST,A,1934
"schätze mal so gegen zehn",INFORM,A,1934
"gut",ACCEPT,A,1935
"<äh> und Flüge habe ich <ähm> tagsüber stündlich ab sechs Uhr fünfundfünfzig",INFORM,A,1935
"um wieviel Uhr fängt das denn da an",REQUEST,A,1935
"schätze mal so gegen zehn",INFORM,A,1935
"glaube n neun neun halb zehn so was",INFORM,B,1935
"<äh> und Flüge habe ich <ähm> tagsüber stündlich ab sechs Uhr fünfundfünfzig",INFORM,A,1936
"um wieviel Uhr fängt das denn da an",REQUEST,A,1936
"schätze mal so gegen zehn",INFORM,A,1936
"glaube n neun neun halb zehn so was",INFORM,B,1936
"mhm",BACKCHANNEL,A,1936
"ja",ACCEPT,B,1937
"da könnten man ja auch ein bißchen früher <ähm> da kann man noch umbuchen zur Not",INFORM,B,1937
"gut",FEEDBACK_POSITIVE,A,1937
"dann mache ich das fest",COMMIT,A,1937
"ich rufe da beim Reisebüro noch an",COMMIT,A,1937
"da könnten man ja auch ein bißchen früher <ähm> da kann man noch umbuchen zur Not",INFORM,B,1938
"gut",FEEDBACK_POSITIVE,A,1938
"dann mache ich das fest",COMMIT,A,1938
"ich rufe da beim Reisebüro noch an",COMMIT,A,1938
"mhm",BACKCHANNEL,B,1938
"gut",FEEDBACK_POSITIVE,A,1939
"dann mache ich das fest",COMMIT,A,1939
"ich rufe da beim Reisebüro noch an",COMMIT,A,1939
"mhm",BACKCHANNEL,B,1939
"und <äh> wie schaut es aus mit Hotel",INIT,A,1939
"dann mache ich das fest",COMMIT,A,1940
"ich rufe da beim Reisebüro noch an",COMMIT,A,1940
"mhm",BACKCHANNEL,B,1940
"und <äh> wie schaut es aus mit Hotel",INIT,A,1940
"<häs> da habe ich mir also da habe ich ein paar paar Dinge zusammengesammelt",INFORM,B,1940
"ich rufe da beim Reisebüro noch an",COMMIT,A,1941
"mhm",BACKCHANNEL,B,1941
"und <äh> wie schaut es aus mit Hotel",INIT,A,1941
"<häs> da habe ich mir also da habe ich ein paar paar Dinge zusammengesammelt",INFORM,B,1941
"<ähm> drei <hm> haben wir da mit der die Firma immer <äh> immer arbeitet",INFORM,B,1941
"mhm",BACKCHANNEL,B,1942
"und <äh> wie schaut es aus mit Hotel",INIT,A,1942
"<häs> da habe ich mir also da habe ich ein paar paar Dinge zusammengesammelt",INFORM,B,1942
"<ähm> drei <hm> haben wir da mit der die Firma immer <äh> immer arbeitet",INFORM,B,1942
"das eine wäre das Marriott",SUGGEST,B,1942
"und <äh> wie schaut es aus mit Hotel",INIT,A,1943
"<häs> da habe ich mir also da habe ich ein paar paar Dinge zusammengesammelt",INFORM,B,1943
"<ähm> drei <hm> haben wir da mit der die Firma immer <äh> immer arbeitet",INFORM,B,1943
"das eine wäre das Marriott",SUGGEST,B,1943
"<ähm> ist ziemlich zentral",INFORM,B,1943
"<häs> da habe ich mir also da habe ich ein paar paar Dinge zusammengesammelt",INFORM,B,1944
"<ähm> drei <hm> haben wir da mit der die Firma immer <äh> immer arbeitet",INFORM,B,1944
"das eine wäre das Marriott",SUGGEST,B,1944
"<ähm> ist ziemlich zentral",INFORM,B,1944
"hat ein Hallenbad und einen Fitneßraum ist so mittlere Preiskategorie",INFORM,B,1944
"<ähm> drei <hm> haben wir da mit der die Firma immer <äh> immer arbeitet",INFORM,B,1945
"das eine wäre das Marriott",SUGGEST,B,1945
"<ähm> ist ziemlich zentral",INFORM,B,1945
"hat ein Hallenbad und einen Fitneßraum ist so mittlere Preiskategorie",INFORM,B,1945
"dann das Parkhotel Hannover",SUGGEST,B,1945
"das eine wäre das Marriott",SUGGEST,B,1946
"<ähm> ist ziemlich zentral",INFORM,B,1946
"hat ein Hallenbad und einen Fitneßraum ist so mittlere Preiskategorie",INFORM,B,1946
"dann das Parkhotel Hannover",SUGGEST,B,1946
"ist <äh> ganz in der Nähe vom Hauptbahnhof",INFORM,B,1946
"und dann hätten wir noch ganz schick <häs> <ähm> das Hotel Cristal in Hannover",SUGGEST,B,1947
"mit Sauna und Solarium",INFORM,B,1947
"gönnen wir uns doch das oder",REQUEST,B,1947
"mhm",BACKCHANNEL,A,1947
"mhm",BACKCHANNEL,A,1947
"mit Sauna und Solarium",INFORM,B,1948
"gönnen wir uns doch das oder",REQUEST,B,1948
"mhm",BACKCHANNEL,A,1948
"mhm",BACKCHANNEL,A,1948
"ja das finde ich auch",ACCEPT,A,1948
"gönnen wir uns doch das oder",REQUEST,B,1949
"mhm",BACKCHANNEL,A,1949
"mhm",BACKCHANNEL,A,1949
"ja das finde ich auch",ACCEPT,A,1949
"lassen wir uns mal ein bißchen verwöhnen gut",ACCEPT,A,1949
"mhm",BACKCHANNEL,A,1950
"mhm",BACKCHANNEL,A,1950
"ja das finde ich auch",ACCEPT,A,1950
"lassen wir uns mal ein bißchen verwöhnen gut",ACCEPT,A,1950
"oder weil wir haben jetzt eh <hm> ziemlich viel <%> also finde ich können wir machen",INFORM,B,1950
"mhm",BACKCHANNEL,A,1951
"ja das finde ich auch",ACCEPT,A,1951
"lassen wir uns mal ein bißchen verwöhnen gut",ACCEPT,A,1951
"oder weil wir haben jetzt eh <hm> ziemlich viel <%> also finde ich können wir machen",INFORM,B,1951
"ja gut",FEEDBACK_POSITIVE,A,1951
"ja das finde ich auch",ACCEPT,A,1952
"lassen wir uns mal ein bißchen verwöhnen gut",ACCEPT,A,1952
"oder weil wir haben jetzt eh <hm> ziemlich viel <%> also finde ich können wir machen",INFORM,B,1952
"ja gut",FEEDBACK_POSITIVE,A,1952
"gute Idee",FEEDBACK_POSITIVE,A,1952
"lassen wir uns mal ein bißchen verwöhnen gut",ACCEPT,A,1953
"oder weil wir haben jetzt eh <hm> ziemlich viel <%> also finde ich können wir machen",INFORM,B,1953
"ja gut",FEEDBACK_POSITIVE,A,1953
"gute Idee",FEEDBACK_POSITIVE,A,1953
"bin ich dafür",FEEDBACK_POSITIVE,A,1953
"oder weil wir haben jetzt eh <hm> ziemlich viel <%> also finde ich können wir machen",INFORM,B,1954
"ja gut",FEEDBACK_POSITIVE,A,1954
"gute Idee",FEEDBACK_POSITIVE,A,1954
"bin ich dafür",FEEDBACK_POSITIVE,A,1954
"gut <ähm> dann <häs> kümmere ich mich ums Hotel",COMMIT,B,1954
"ja gut",FEEDBACK_POSITIVE,A,1955
"gute Idee",FEEDBACK_POSITIVE,A,1955
"bin ich dafür",FEEDBACK_POSITIVE,A,1955
"gut <ähm> dann <häs> kümmere ich mich ums Hotel",COMMIT,B,1955
"daß wir irgendwie zwei zwei schöne Zimmer haben",INFORM,B,1955
"gute Idee",FEEDBACK_POSITIVE,A,1956
"bin ich dafür",FEEDBACK_POSITIVE,A,1956
"gut <ähm> dann <häs> kümmere ich mich ums Hotel",COMMIT,B,1956
"daß wir irgendwie zwei zwei schöne Zimmer haben",INFORM,B,1956
"und abends",INIT,B,1956
"bin ich dafür",FEEDBACK_POSITIVE,A,1957
"gut <ähm> dann <häs> kümmere ich mich ums Hotel",COMMIT,B,1957
"daß wir irgendwie zwei zwei schöne Zimmer haben",INFORM,B,1957
"und abends",INIT,B,1957
"ach da finde ich sollten wir auf jeden Fall noch was unternehmen",INFORM,A,1957
"gut <ähm> dann <häs> kümmere ich mich ums Hotel",COMMIT,B,1958
"daß wir irgendwie zwei zwei schöne Zimmer haben",INFORM,B,1958
"und abends",INIT,B,1958
"ach da finde ich sollten wir auf jeden Fall noch was unternehmen",INFORM,A,1958
"<äh> ich meine wir kennen da unsere Geschäftspartner noch nicht",INFORM,A,1958
"können wir ja sehen",DEFER,B,1959
"ja gut okay",ACCEPT,A,1959
"gut dann haben wir das alles geklärt",INFORM,A,1959
"dann sehe ich Sie dann heute nachmittag wieder",INFORM,A,1959
"ne",REQUEST_COMMENT,A,1959
"ja gut okay",ACCEPT,A,1960
"gut dann haben wir das alles geklärt",INFORM,A,1960
"dann sehe ich Sie dann heute nachmittag wieder",INFORM,A,1960
"ne",REQUEST_COMMENT,A,1960
"tschüß",BYE,A,1960
"gut dann haben wir das alles geklärt",INFORM,A,1961
"dann sehe ich Sie dann heute nachmittag wieder",INFORM,A,1961
"ne",REQUEST_COMMENT,A,1961
"tschüß",BYE,A,1961
"genau genau",FEEDBACK_POSITIVE,B,1961
"dann sehe ich Sie dann heute nachmittag wieder",INFORM,A,1962
"ne",REQUEST_COMMENT,A,1962
"tschüß",BYE,A,1962
"genau genau",FEEDBACK_POSITIVE,B,1962
"ich gebe Bescheid falls mit dem Hotel <%> nicht klappen sollte dann <ähm> buche ich um",INFORM,B,1962
"ne",REQUEST_COMMENT,A,1963
"tschüß",BYE,A,1963
"genau genau",FEEDBACK_POSITIVE,B,1963
"ich gebe Bescheid falls mit dem Hotel <%> nicht klappen sollte dann <ähm> buche ich um",INFORM,B,1963
"also ja",REQUEST_COMMENT,B,1963
"tschüß",BYE,A,1964
"genau genau",FEEDBACK_POSITIVE,B,1964
"ich gebe Bescheid falls mit dem Hotel <%> nicht klappen sollte dann <ähm> buche ich um",INFORM,B,1964
"also ja",REQUEST_COMMENT,B,1964
"okay",FEEDBACK_POSITIVE,B,1964
"genau genau",FEEDBACK_POSITIVE,B,1965
"ich gebe Bescheid falls mit dem Hotel <%> nicht klappen sollte dann <ähm> buche ich um",INFORM,B,1965
"also ja",REQUEST_COMMENT,B,1965
"okay",FEEDBACK_POSITIVE,B,1965
"also schönen Tag",POLITENESS_FORMULA,B,1965
"ich gebe Bescheid falls mit dem Hotel <%> nicht klappen sollte dann <ähm> buche ich um",INFORM,B,1966
"also ja",REQUEST_COMMENT,B,1966
"okay",FEEDBACK_POSITIVE,B,1966
"also schönen Tag",POLITENESS_FORMULA,B,1966
"bis später tschüß",BYE,B,1966
"also ja",REQUEST_COMMENT,B,1967
"okay",FEEDBACK_POSITIVE,B,1967
"also schönen Tag",POLITENESS_FORMULA,B,1967
"bis später tschüß",BYE,B,1967
"mhm",BACKCHANNEL,A,1967
"okay",FEEDBACK_POSITIVE,B,1968
"also schönen Tag",POLITENESS_FORMULA,B,1968
"bis später tschüß",BYE,B,1968
"mhm",BACKCHANNEL,A,1968
"ja gut",FEEDBACK_POSITIVE,A,1968
"also schönen Tag",POLITENESS_FORMULA,B,1969
"bis später tschüß",BYE,B,1969
"mhm",BACKCHANNEL,A,1969
"ja gut",FEEDBACK_POSITIVE,A,1969
"tschüß",BYE,A,1969
"guten Tag Frau Berg",GREET,B,1970
"wir müßten noch <ähm> einen gemeinsamen Termin finden für die Geschäftsreise nach Hannover",INIT,A,1970
"mhm",BACKCHANNEL,B,1970
"wann würde es Ihnen denn da passen",REQUEST_SUGGEST,B,1970
"<ähm> also für mich stände der April und der Mai zur Debatte",SUGGEST,A,1970
"wir müßten noch <ähm> einen gemeinsamen Termin finden für die Geschäftsreise nach Hannover",INIT,A,1971
"mhm",BACKCHANNEL,B,1971
"wann würde es Ihnen denn da passen",REQUEST_SUGGEST,B,1971
"<ähm> also für mich stände der April und der Mai zur Debatte",SUGGEST,A,1971
"weil da also wenig Termine für mich anstehen",GIVE_REASON,A,1971
"mhm",BACKCHANNEL,B,1972
"wann würde es Ihnen denn da passen",REQUEST_SUGGEST,B,1972
"<ähm> also für mich stände der April und der Mai zur Debatte",SUGGEST,A,1972
